184.2,200.15625
184.4,197.497836
184.6,199.999968
184.8,200.15625
185,197.34375
185.2,197.34375
185.4,197.34375
185.6,203.044464
185.8,199.843686
186,200.15625
186.2,199.999968
186.4,191.569056
186.6,197.035578
186.8,202.885803
187,203.203125
187.2,199.999968
187.4,197.34375
187.6,199.999968
187.8,199.999968
188,205.854768
188.2,197.035578
188.4,203.044464
188.6,199.999968
188.8,194.37936
189,199.999968
189.2,194.07558
189.4,203.044464
189.6,205.693911
189.8,194.22747
190,199.843686
190.2,199.843686
190.4,202.885803
190.6,199.843686
190.8,203.044464
191,205.693911
191.2,197.035578
191.4,208.338966
191.6,199.687404
191.8,202.885803
192,197.035578
192.2,199.843686
192.4,196.881492
192.6,205.693911
192.8,197.189664
193,194.22747
193.2,199.687404
193.4,196.881492
193.6,196.881492
193.8,202.885803
194,197.035578
194.2,202.568481
194.4,199.687404
194.6,199.687404
194.8,202.408953
195,199.687404
195.2,199.531122
195.4,196.881492
195.6,196.881492
195.8,194.07558
196,196.881492
196.2,191.269668
196.4,194.07558
196.6,199.687404
196.8,199.687404
197,202.885803
197.2,199.843686
197.4,199.531122
197.6,196.881492
197.8,196.881492
198,202.727142
198.2,196.881492
198.4,202.727142
198.6,205.533054
198.8,196.881492
199,199.373986
199.2,196.727406
199.4,201.93297
199.6,187.282966
199.8,177.981205
200,174.372679
200.2,179.185611
200.4,175.165127
200.6,176.897281
200.8,181.52732
201,175.038501
201.2,174.323886
201.4,176.27597
201.6,178.723246
201.8,180.934238
202,177.837452
202.2,177.542456
202.4,169.955152
202.6,175.550375
202.8,170.518829
203,178.575748
203.2,170.378102
203.4,172.893875
203.6,175.550375
203.8,173.179721
204,176.130851
204.2,176.27597
204.4,182.282302
204.6,182.282302
204.8,179.608234
205,179.608234
205.2,179.755732
205.4,187.939452
205.6,180.34653
205.8,181.379822
206,182.117312
206.2,179.615293
206.4,174.179269
206.6,174.179269
206.8,174.038542
207,179.470174
207.2,179.470174
207.4,176.468512
207.6,173.475634
207.8,175.89682
208,177.873072
208.2,174.466809
208.4,176.421089
208.6,173.465567
208.8,175.985732
209,176.130851
209.2,181.83322
209.4,179.018242
209.6,184.5007
209.8,184.65259
210,179.460736
210.2,176.711327
210.4,176.711327
210.6,173.751413
210.8,179.018242
211,175.404463
211.2,174.243511
211.4,178.388622
211.6,179.63773
211.8,218.2758
212,236.69492
212.2,286.998384
212.4,307.768398
212.6,314.968339
212.8,314.92519
213,289.593746
213.2,282.90633
213.4,280.856439
213.6,281.082405
213.8,279.030645
214,283.70403
214.2,283.10154
214.4,292.0746
214.6,291.090063
214.8,288.854412
215,250.156842
215.2,242.24865
215.4,228.899105
215.6,225.22781
215.8,214.78096
216,193.01152
216.2,184.407392
216.4,180.04393
216.6,177.7556
216.8,174.609732
217,175.404463
217.2,180.335462
217.4,177.24746
217.6,180.036074
217.8,174.533749
218,180.335462
218.2,177.837452
218.4,175.114225
218.6,180.63485
218.8,174.969106
219,180.335462
219.2,174.969106
219.4,182.98097
219.6,180.63485
219.8,183.28475
220,182.431996
220.2,189.36367
220.4,186.54467
220.6,200.312532
220.8,202.032488
221,194.265184
221.2,188.90846
221.4,189.053579
221.6,198.63477
221.8,199.54611
222,203.356472
222.2,200.61017
222.4,209.394372
222.6,196.811618
222.8,188.037746
223,183.762271
223.2,179.812194
223.4,181.473941
223.6,183.826916
223.8,180.758545
224,172.153855
224.2,171.3351
224.4,175.869531
224.6,178.328073
224.8,178.613919
225,186.249674
225.2,184.842749
225.4,182.475183
225.6,185.424018
225.8,179.952921
226,182.903952
226.2,182.761029
226.4,182.903952
226.6,180.093648
226.8,185.714256
227,185.859375
227.2,177.283344
227.4,177.283344
227.6,179.812194
227.8,178.967063
228,183.972035
228.2,183.535885
228.4,180.472699
228.6,174.788272
228.8,174.234148
229,179.471457
229.2,179.328534
229.4,176.573166
229.6,173.956329
229.8,179.328534
230,181.938783
230.2,181.358307
230.4,178.184369
230.6,175.446581
230.8,174.883673
231,174.883673
231.2,177.469754
231.4,180.051443
231.6,182.559806
231.8,182.412308
232,178.889698
232.2,178.16331
232.4,177.437715
232.6,177.002358
232.8,179.608234
233,171.081737
233.2,179.16574
233.4,179.018242
233.6,176.27597
233.8,176.130851
234,181.683526
234.2,178.42825
234.4,180.335462
234.6,179.736686
234.8,179.286786
235,181.15746
235.2,175.180876
235.4,177.040558
235.6,201.207
235.8,221.68188
236,254.182935
236.2,285.978048
236.4,305.874884
236.6,312.63659
236.8,299.963125
237,277.229271
237.2,272.866204
237.4,273.83548
237.6,271.552996
237.8,276.589352
238,279.216964
238.2,281.700573
238.4,273.613208
238.6,254.360623
238.8,235.166775
239,225.22781
239.2,225.585392
239.4,209.160084
239.6,209.821983
239.8,190.220992
240,187.430464
240.2,207.848916
240.4,206.176482
240.6,199.656724
240.8,198.1791
241,198.78666
241.2,207.965556
241.4,208.124217
241.6,193.333608
241.8,185.621051
242,183.618567
242.2,177.283344
242.4,174.47304
242.6,177.144813
242.8,177.283344
243,174.47304
243.2,174.336705
243.4,179.952921
243.6,179.952921
243.8,194.98692
244,200.118982
244.2,205.159836
244.4,201.06667
244.6,201.67423
244.8,205.206346
245,205.51536
245.2,208.44432
245.4,208.756884
245.6,205.669446
245.8,208.287184
246,201.97801
246.2,198.908152
246.4,198.45907
246.6,197.709782
246.8,191.23195
247,190.941712
247.2,196.661106
247.4,193.18611
247.6,198.93855
247.8,207.489573
248,204.065862
248.2,203.752444
248.4,200.273068
248.6,205.584774
248.8,202.032488
249,198.885452
249.2,189.939542
249.4,189.644546
249.6,186.294732
249.8,183.332721
250,186.004494
250.2,186.004494
250.4,189.053748
250.6,189.053748
250.8,180.234375
251,182.761029
251.2,177.144813
251.4,182.903952
251.6,182.761029
251.8,191.569056
252,194.83503
252.2,194.83503
252.4,197.806008
252.6,200.625096
252.8,200.468814
253,197.497836
253.2,206.015625
253.4,197.189664
253.6,199.843686
253.8,197.035578
254,199.531122
254.2,199.687404
254.4,205.372197
254.6,282.240744
254.8,429.25313
255,446.48847
255.2,439.973248
255.4,442.415344
255.6,445.436037
255.8,453.086235
256,452.728836
256.2,461.30588
256.4,457.79821
256.6,316.635476
256.8,226.300556
257,203.601012
257.2,203.440155
257.4,200.821476
257.6,200.662815
257.8,203.601012
258,200.504154
258.2,200.821476
258.4,197.810312
258.6,197.967448
258.8,197.810312
259,198.12373
259.2,195.030776
259.4,197.810312
259.6,197.967448
259.8,195.030776
260,198.12373
260.2,197.967448
260.4,195.33979
260.6,198.12373
260.8,198.12373
261,195.185704
261.2,195.33979
261.4,195.33979
261.6,198.12373
261.8,203.762748
262,197.967448
262.2,197.810312
262.4,195.185704
262.6,198.12373
262.8,197.967448
263,195.185704
263.2,201.139665
263.4,198.12373
263.6,198.12373
263.8,197.810312
264,195.185704
264.2,198.12373
264.4,201.139665
264.6,192.55585
264.8,197.967448
265,197.967448
265.2,200.981004
265.4,197.967448
265.6,192.40396
265.8,195.185704
266,195.030776
266.2,189.172316
266.4,183.100528
266.6,177.27757
266.8,185.36388
267,176.573166
267.2,173.540736
267.4,175.869531
267.6,178.041446
267.8,174.461492
268,179.179936
268.2,178.59946
268.4,178.16331
268.6,177.873072
268.8,174.752655
269,171.503918
269.2,176.27597
269.4,178.132448
269.6,177.542456
269.8,182.0688
270,176.214168
270.2,172.791528
270.4,172.06514
270.6,173.557592
270.8,205.109316
271,231.125753
271.2,280.277613
271.4,304.253138
271.6,313.044057
271.8,315.46138
272,318.738168
272.2,297.006602
272.4,277.452714
272.6,274.498672
272.8,274.180608
273,280.582137
273.2,285.185925
273.4,289.51682
273.6,290.61017
273.8,287.19145
274,288.81959
274.2,287.014581
274.4,284.95809
274.6,284.95809
274.8,288.164736
275,288.164736
275.2,282.437145
275.4,282.888423
275.6,286.782015
275.8,287.17803
276,284.159667
276.2,278.701304
276.4,284.017851
276.6,279.58556
276.8,277.373712
277,258.74141
277.2,228.744516
277.4,226.183311
277.6,225.458374
277.8,218.244096
278,196.090356
278.2,182.083902
278.4,181.793664
278.6,175.588077
278.8,179.761205
279,178.889698
279.2,184.080266
279.4,181.232324
279.6,186.17232
279.8,183.03159
280,180.199032
280.2,185.71665
280.4,182.431996
280.6,175.550375
280.8,176.80416
281,175.771674
281.2,175.033378
281.4,171.338752
281.6,170.903395
281.8,167.6026
282,169.886769
282.2,172.376802
282.4,197.109056
282.6,217.812882
282.8,238.52732
283,283.595086
283.2,305.427865
283.4,302.839992
283.6,278.574975
283.8,267.310496
284,269.36312
284.2,269.144252
284.4,272.507888
284.6,281.538075
284.8,275.887392
285,286.95904
285.2,283.561602
285.4,286.26181
285.6,287.65627
285.8,284.95809
286,283.56534
286.2,286.097265
286.4,287.704674
286.6,284.730255
286.8,284.95809
287,287.474643
287.2,283.589835
287.4,282.678495
287.6,285.173076
287.8,279.728244
288,285.403107
288.2,291.7832
288.4,291.313988
288.6,287.42386
288.8,282.45066
289,285.863169
289.2,280.856439
289.4,278.569929
289.6,278.038112
289.8,277.247152
290,275.932748
290.2,280.80558
290.4,277.594776
290.6,276.268392
290.8,281.082078
291,274.9408
291.2,281.538075
291.4,286.384698
291.6,282.54071
291.8,285.09849
292,288.58718
292.2,285.863169
292.4,282.678495
292.6,285.403107
292.8,282.222825
293,285.173076
293.2,288.624798
293.4,285.501546
293.6,284.38311
293.8,279.143432
294,291.37737
294.2,287.014581
294.4,286.783293
294.6,287.474643
294.8,284.95809
295,284.730255
295.2,284.274585
295.4,284.943045
295.6,280.108623
295.8,285.09849
296,292.252412
296.2,286.3251
296.4,290.006241
296.6,289.316148
296.8,280.582137
297,282.888423
297.2,280.358694
297.4,283.792212
297.6,289.289445
297.8,281.576344
298,286.55418
298.2,282.437145
298.4,289.08486
298.6,282.147459
298.8,280.582137
299,269.695072
299.2,231.788375
299.4,222.017643
299.6,229.977204
299.8,220.387771
300,203.538909
300.2,188.30044
300.4,183.593098
300.6,181.213188
300.8,184.62639
301,181.503426
301.2,178.613919
301.4,173.263674
301.6,173.817798
301.8,171.3351
302,168.480048
302.2,176.996116
302.4,173.402205
302.6,172.986612
302.8,175.446581
303,172.2932
303.2,174.179269
303.4,170.353009
303.6,172.349049
303.8,174.037259
304,178.132448
304.2,176.656662
304.4,177.938722
304.6,174.000086
304.8,173.410094
305,178.42178
305.2,178.68801
305.4,186.78071
305.6,185.512184
305.8,178.263428
306,173.381615
306.2,176.451401
306.4,173.79062
306.6,176.589932
306.8,176.867751
307,176.867751
307.2,182.475183
307.4,179.952921
307.6,179.952921
307.8,179.952921
308,177.283344
308.2,174.609375
308.4,174.47304
308.6,180.234375
308.8,171.5625
309,177.421875
309.2,171.696456
309.4,180.375102
309.6,174.882045
309.8,180.515829
310,180.375102
310.2,174.882045
310.4,177.698937
310.6,177.837468
310.8,174.882045
311,169.14528
311.2,174.882045
311.4,179.671467
311.6,173.24528
311.8,177.418297
312,178.184369
312.2,181.969814
312.4,181.232324
312.6,175.324347
312.8,177.582834
313,174.752655
313.2,176.711327
313.4,177.98495
313.6,167.843478
313.8,168.889688
314,168.031369
314.2,192.791403
314.4,213.9585
314.6,263.00684
314.8,301.170575
315,296.63136
315.2,280.33782
315.4,276.26183
315.6,280.171065
315.8,279.728244
316,276.334278
316.2,274.770177
316.4,277.244982
316.6,283.331571
316.8,279.050094
317,291.548594
317.2,289.28441
317.4,290.21532
317.6,292.957512
317.8,289.74923
318,288.81959
318.2,290.139676
318.4,287.42386
318.6,289.90507
318.8,286.95904
319,291.313988
319.2,287.854947
319.4,287.403669
319.6,282.211506
319.8,285.403107
320,289.28441
320.2,290.21532
320.4,287.474643
320.6,290.006241
320.8,278.48024
321,290.44773
321.2,286.553262
321.4,273.305136
321.6,283.114062
321.8,274.465408
322,269.53876
322.2,273.086268
322.4,259.376845
322.6,225.811586
322.8,222.19863
323,222.695473
323.2,222.19863
323.4,199.094379
323.6,185.727718
323.8,182.855608
324,179.906324
324.2,177.040985
324.4,181.969814
324.6,180.936522
324.8,177.147477
325,179.904036
325.2,176.566208
325.4,173.179721
